network_id,community_user,community_referenced,id,original_tweet,translated_text,model_score,negativity_score_reviewer1,negativity_score_reviewer2,negativity_score_reviewer3
refugees,6,1,1302697057371795456,"@insane_voice @Anvndarnamn5 @manifesto2000 @ammocrypta @ricksheatcool @Over400ppm @Chaologistician @HtServadac @Jamz129 @JamesRider3 @B_Bolshevik100 @TheDisproof @OscarsWild1 @nicolasDenver @aSinister @Climatehope2 @AfterbirthDerf @toddynd @fishyfish67 @eric84701331 @TruePat89736316 @Schtickery @ZSRenn @SpurglyD @Bananenrijperij @BridgetHolmstro @tui_malila @KCTaz @UsaParents @Mark_A_Lunn @no2wind @91996340e81d45a @TQMKA @DeborahDiltz @MATTP1949 @LovePeaceJusti1 @MikeDel21893959 @RelampagoBlanc2 @AtomsksSanakan @Jaisans @jwickers @HowieHawkins @DrJillStein @Joannrobertsk @XRVancouverBC @ExtinctionR @NYCDSA_Climate @HarrietBGarner @JPBervoets There is no such thing as a climate refugee. It's a bullshit term made up by the corrupt @UN to extort even more money from the hardworking taxpayers of developed nations, while continuing to exploit the poor of the world for their rotten Socialist agenda. #DefundTheUN",There is no such thing as a climate refugee Its a bullshit term made up by the corrupt to extort even more money from the hardworking taxpayers of developed nations while continuing to exploit the poor of the world for their rotten Socialist agenda,0.949059188365936,0.9,0.9,1
ipcc,1,0,1638159606277976065,"@GraceOSllvn @flossiebeachcl1 Actually  In climate research and modeling, we should recognize that we are dealing with a coupled non-linear chaotic system, and therefore that long-term prediction of future climate states is not possible.  IPCC’s Third Assessment Report (2001), Section 14.2.2.2. page 774.",Actually In climate research and modeling we should recognize that we are dealing with a coupled nonlinear chaotic system and therefore that longterm prediction of future climate states is not possible IPCC’s Third Assessment Report  Section  page ,0.491695195436478,0.1,0.1,0.2
cop27,1,0,1592158144356290567,"@PoeBrianL @josef_moser @BuckTotal @disclosetv And here’s another kick in the teeth (metaphor to twitter), we recently created tech that can convert algae into fossil fuels. Oil.  You don’t see this being discussed at cop27.  Cop1-26 has been proven to have had no meaningful impact.  Cop27-? Is the very definition of insanity",And here’s another kick in the teeth metaphor to twitter we recently created tech that can convert algae into fossil fuels Oil You don’t see this being discussed at cop Cop has been proven to have had no meaningful impact Cop Is the very definition of insanity,0.888296365737915,0.3,0.4,0.9
refugees,1,6,1151444224493195264,"@Tangomitteckel @realJoeDick @Barbarajdurkin @MedBennett @SaferStone @RoyPentland @harryr33 @no2wind @Siansphinx @donahugh216 @noturbine @rpkersey @LatinMass9876 @can_climate_guy @DawnTJ90 @kimbetech @darren_nell @JuliePi31415926 @carlblom_robert @tracy__e @GillesnFio @Niggledom @SombreGreen @ClimateDan_ @PaulHughes11vic @hmailandt3 @Cosmic_Engineer @GWLarsson @nemo_gratis @manifesto2000 @lt_texan @Soronya @puntanenyahoo @Jeanjeannie20 @hoststhefartin1 @MurrayMack4 @kuhn_reinhard @SylviaD32911201 @Nc1908Neil @gjcats @javierchesimo @DarrinW74512672 @oldfosil66 @drwaheeduddin @YackyDoodleDnDy @KinkerMichards @eachus @2013Boodicca @heymikey80 @BarbaraMcK42 The history of natural power is more complex than you might think. Water power was always preferred. And water power was not displaced on technical or cost grounds, steam power was more expensive. It was displaced to move production to towns, where workers could be paid less.",The history of natural power is more complex than you might think Water power was always preferred And water power was not displaced on technical or cost grounds steam power was more expensive It was displaced to move production to towns where workers could be paid less,0.301604777574539,0.8,0.2,0.3
cop27,1,0,1583242515452350464,@tanya_plibersek @PatsKarvelas You approved a 20 year development project to DREDGE GLOBALLY PROTECTED WETLANDS home to multiple endangered species.   20y of burning diesel to build the rich a place to dock their superyachts  All while harping on about the #ClimateCrisis ,You approved a  year development project to DREDGE GLOBALLY PROTECTED WETLANDS home to multiple endangered species y of burning diesel to build the rich a place to dock their superyachts All while harping on about the,0.0836021453142166,0.6,0.4,0.9
cop27,1,0,1590263472432230400,@Nicholson1962K @carmic3 @Dogberr64603238 @RonJere24404501 @WolffUK12 @2351onthelist @afc1903mad @WhiskyNovember @MikeyTheBuddie @MagnaLeptus @LAMBDENA @huffnpu16749286 @MrLouisB22 @PatrickSMurphy4 @YesCaerdydd @mehercle @BigBhoy18881 @tractorgirly @hopefield3 @QP12Guy @Rye71828542 @bellesareblue @Anguscatlady @anne83018390 @MePan13 @nosaidfred @ThatcherJolene @Chronus8 @Wilson34David @tim_oates1 @_Northerner__ @antianti69 @theothersuspec1 @Sparky77600125 @Theo7185 @LiamMck89 @Christo28049053 @WeirderRieces @JohnStuartWilso @asimov200 @mdgsec @Bobbofitz @JuanTu81993858 @AyeRightYiAre @pjnichols @GMan86159160 @alexc1995324 The whole world is an economic basket case thanks to Covid and Russia. Scotland is a basket case thanks to Sturgeon who is quite happily throwing our money around COP27 without any authority to do so. She shouldn’t even be there as she wasn’t invited.,The whole world is an economic basket case thanks to Covid and Russia Scotland is a basket case thanks to Sturgeon who is quite happily throwing our money around COP without any authority to do so She shouldn’t even be there as she wasn’t invited,0.946518659591675,0.8,0.6,0.9
ipcc,1,0,1638281573035397122,"@uksciencechief @IPCC_CH Problem is Pat, is that you’ve lost the trust of an entire nation thanks to your dodgy vaccines that didn’t work and gave thousands terrible side effects.  So how can I put this…  WE DON’T BELIEVE YOU!",Problem is Pat is that you’ve lost the trust of an entire nation thanks to your dodgy vaccines that didn’t work and gave thousands terrible side effects So how can I put this… WE DON’T BELIEVE YOU,0.981596529483795,0.8,0.4,0.9
donana,0,1,1646897744802459651,@XhevrieMamaqi @Teresaribera Pero si estos puteros cocainomanos del PSOE han estado 40 años en Andalucia sin hacer NADA 40 años. Y ahora viene haciendose los defensore de Doñana ? Teneis menos memoria que un pez,But if these cocainoman puteros of the PSOE have been in Andalucia for years without doing anything years and now the defender of Doñana you have less memory than a fish than a fish,0.834483027458191,0.9,0.8,1
refugees,6,1,1096629508390572032,"@pcampbell001 @Stephen90045069 @BradSchrag @BobGreene333 @RushhourP @paultikotin @EthonRaptor @SimonMaxfield8 @HeisenbergErwin @brjma @BubbasRanch @Dribelo1 @puntanenyahoo @John_Jamason @SteveSGoddard @priscian @stevenmosher @NoShitDept @StormSignalSA @LifeIsThermal @EstBrahphet @audiF1 @JamesRider3 @ladyspat1 @miked194765 @Molly999999999 @IceSheetMike @ratman720 @Gavin_Cawley @DikranMarsupial @gohogsgirl @alan_poirier @AltUS_ARC @Tangomitteckel @kevpluck @1_TMF_ @SturmLLiouville @sueytonius @ScottAdamsSays @RickMcCargar @caerbannog666 @redforged42 @Roar__Bang @TheAIpocalypse @JJCrosstrainers @milkchaser @pat_donelly @can_climate_guy @Ike_Kiefer @UvMeter It was a big deal at the time. Pretending that it wasn't an embarrassment is simply ridiculous. But in the time since, the counterfactual confirmation bias-based  post-modern scientific method appears to have displaced science as we used to practice it.",It was a big deal at the time Pretending that it wasnt an embarrassment is simply ridiculous But in the time since the counterfactual confirmation biasbased postmodern scientific method appears to have displaced science as we used to practice it,0.491422176361084,0.8,0.4,0.7
refugees,1,6,1165409206398119936,"@DawnTJ90 @tfer68 @climate_dog @Over400ppm @FriendsOScience @GTMGQ @jwickers @DonnaHa47218001 @aSinister @NIMN2019 @nicolasDenver @GreenSat1 @JonLeSage4 @TheDisproof @KersevanRoberto @bjames280961 @Matt_Clough @spock246 @Anthony_James_X @ChrisParry @AltUS_ARC @bomac_macbo @ammocrypta @SConwaySmith @SifuEdition @DieterFrikadell @MikeH_MapleGrov @JJForAmerica1 @wlbeeton @verhegja @craigthomler @ranger_ivan @GillesnFio @WicaksonoRian @frieda_anna @ElQuesoSabio @ZombiePiano @DBater2 @DeightonSue @Barbarajdurkin @vixelpixen @Yorks_Lancs @Robin_Hagues @CromwellStuff @Johnnydharma1 @BenardeteJ @tigg47 @MannockDavid @FrankLasCPA @usanorthcoast “In the Canadian West, wildfires rage stronger and harsher than ever before. We’ve witnessed cities and homes burning, ranchers losing their stables – and each fire season, more communities displaced by the flames,” Minister McKenna explains.",“In the Canadian West wildfires rage stronger and harsher than ever before We’ve witnessed cities and homes burning ranchers losing their stables – and each fire season more communities displaced by the flames” Minister McKenna explains,0.82512891292572,0.8,0.8,0.7
ipcc,1,0,1638270536085307393,@uksciencechief @IPCC_CH Total lies about covid now it's so called climate change all based on models. All your covid models were way out so no reason to expect these ones to be accurate,Total lies about covid now its so called climate change all based on models All your covid models were way out so no reason to expect these ones to be accurate,0.82536768913269,0.8,0.9,0.9
cop27,1,0,1595087913477632000,"China the second largest economy in the world, one of the biggest polluters in the world is exempt. The @UN, @wef, @UNFCCC is rotten to the core. Taking money from poor people in rich countries and sending it to rich people in poor countries. #COP27    #G20Indonesia #auspol  ",China the second largest economy in the world one of the biggest polluters in the world is exempt The   is rotten to the core Taking money from poor people in rich countries and sending it to rich people in poor countries,0.906888484954834,0.7,0.8,1
donana,1,0,1646127936678817794,"@JuanMa_Moreno @eliasbendodo @NunezFeijoo A ver, vas a pagar tu las multas de la UE por joder Doñana? Mira, sinvergüenza, si no vas a responder con tu patrimonio personal, tu y los tuyos, dejad de arruinar doñana, y cumple la ley, cierra los pozos ilegales. Ya basta de sobreexplotacion y regadíos en zonas de secano.",Let's see you are going to pay the EU fines for fucking doñana look scoundrel if you are not going to respond with your personal heritage you and yours stop ruining doñana and complies with the law closes the illegal wells already enough of overexploitation and irrigation in dry areas,0.946769297122955,0.9,0.9,1
refugees,1,6,1165304903494823936,"@Achilles_1985 @bjames280961 @KCTaz @lapogus1 @CEF_1914 @Kenneth72712993 @roberto_cojones @ADevotedYogi @EndT1Diabetes @pureunfoldment1 @MATTP1949 @Cris_Paunescu @PolAnimalAus @NikolovScience @dunvirkin @FriendsOScience @NoelTurner194 @badmoonrising11 @KIVUNature @DavidAHoward @_Lost_My_Way_ @swcrisis @GillesnFio @jenninemorgan @3GHtweets @dvibrationz @ElQuesoSabio @kangaro73046454 @Tokyo_Tom @SlugBub @LofayPeter @Gladfly1 @stillwaters777 @kruttika108 @JamesDe34061167 @SetagNodnarb @M_Sighil @peikko763 @terrymorse @KrispKiwi @DWinSTL @daveaurkov @poynton_j @1_TMF_ @JaggerMickOZ @CogitoErgoSumAu @EthonRaptor @EcoSenseNow @Captbobdad @boggywood Yes, that is the perception of conservatives.  You guys think it's a choice for climate refugees to migrate.  A mere preference for better living standards, despite risk of drowning.  Dig a little deeper.",Yes that is the perception of conservatives You guys think its a choice for climate refugees to migrate A mere preference for better living standards despite risk of drowning Dig a little deeper,0.34702518582344,0.6,0.6,0.5
donana,1,0,1556612304179023872,"@RamonFPM Hola Ramón, en Huelva llevamos 19 incendios esta temporada. En en el entorno de Doñana llevan unas semanas intentando algo grande. Esperamos q no no sólo vengas al rocío como tú antecesora y mires esta provincia con inteligencia. PD: Vigilad más el entorno de Doñana.","Hi Ramón in Huelva we carry fires this season in the environment of Doñana have been trying something big for a few weeks, we hope that you do not only come to the dew as your predecessor and look at this province with intelligence pd vigilad plus the environment of Doñana",0.187187805771828,0.4,0.1,0.7
donana,1,0,1486342175155761159,"💦En Doñana no hay agua para todos los regantes legales e ilegales 💦Los agricultores de Doñana rompen su unidad ante la polémica propuesta de PP, Cs y Vox de aumentar el suelo regable 💦Miguel Delibes habla: Estoy decepcionado con @JuanMa_Moreno (PP) ",In Doñana there is no water for all legal and illegal irrigators doñana farmers break their unity before the controversial proposal of PP Cs and Vox to increase the adjustable soil Miguel Delibes speaks I am disappointed with PP,0.899926662445068,0.7,0.4,0.7
cop27,1,0,1590362299248041985,@Derricktgoat @s_guilbeault @C_Stewart729 When is the govt going to disclose how many ppl went to COP27? How much did this cost taxpayers?????? Waste of money when Canadians are struggling with the COST OF LIVING CRISIS!,When is the govt going to disclose how many ppl went to COP How much did this cost taxpayers Waste of money when Canadians are struggling with the COST OF LIVING CRISIS,0.87347149848938,0.8,0.6,0.9
cop27,1,0,1589603914303033347,"@SadiqKhan Diverting incompetent decisions by spouting Climate lies, including this taxpayers Egypt junket, is surreal.  All of them at COP27 had to use fossil fuel to get there. It's all a left wing lie to obliterate capitalism. Even @GretaThunberg knows that @BorisJohnson @NicolaSturgeon",Diverting incompetent decisions by spouting Climate lies including this taxpayers Egypt junket is surreal All of them at COP had to use fossil fuel to get there Its all a left wing lie to obliterate capitalism Even knows that,0.930144131183624,0.9,0.8,1
